,player_name,pitcher,stand,pitch_type,PitchesThrown,TotalPC,%,BatterName,batter
547984,Michael McGreevy,700241,L,CU,2,15,0.13333333333333333,Patrick Bailey,672275
547985,Michael McGreevy,700241,L,FC,1,15,0.06666666666666667,Patrick Bailey,672275
547986,Michael McGreevy,700241,L,FF,4,15,0.26666666666666666,Patrick Bailey,672275
547987,Michael McGreevy,700241,L,SI,1,15,0.06666666666666667,Patrick Bailey,672275
547988,Michael McGreevy,700241,L,ST,1,15,0.06666666666666667,Patrick Bailey,672275
547989,Michael McGreevy,700241,R,CH,1,9,0.1111111111111111,Pete Alonso,624413
547990,Michael McGreevy,700241,R,FF,3,9,0.3333333333333333,Pete Alonso,624413
547991,Michael McGreevy,700241,R,SI,3,9,0.3333333333333333,Pete Alonso,624413
547992,Michael McGreevy,700241,R,ST,2,9,0.2222222222222222,Pete Alonso,624413
547993,Michael McGreevy,700241,L,CH,7,19,0.3684210526315789,Pete Crow-Armstrong,691718
547994,Michael McGreevy,700241,L,CU,2,19,0.10526315789473684,Pete Crow-Armstrong,691718
547995,Michael McGreevy,700241,L,FC,1,19,0.05263157894736842,Pete Crow-Armstrong,691718
547996,Michael McGreevy,700241,L,FF,9,19,0.47368421052631576,Pete Crow-Armstrong,691718
547997,Michael McGreevy,700241,L,CH,6,24,0.25,Rafael Devers,646240
547998,Michael McGreevy,700241,L,CU,5,24,0.20833333333333334,Rafael Devers,646240
547999,Michael McGreevy,700241,L,FC,3,24,0.125,Rafael Devers,646240
548000,Michael McGreevy,700241,L,FF,9,24,0.375,Rafael Devers,646240
548001,Michael McGreevy,700241,L,ST,1,24,0.041666666666666664,Rafael Devers,646240
548002,Michael McGreevy,700241,R,CH,1,7,0.14285714285714285,Ramon Laureano,657656
548003,Michael McGreevy,700241,R,CU,1,7,0.14285714285714285,Ramon Laureano,657656
548004,Michael McGreevy,700241,R,FF,1,7,0.14285714285714285,Ramon Laureano,657656
